	B2B1	B1B2	B2A2	A2A1	A1B1	B1C1	C1C0	C0B0	B0B1	B1A1	A1A0	A0B0	B0A0	A0A1
0	0.05306824595173766	0.0409991573815075	0.0	0.0	0.0	0.10853602473815145	0.0645161899467565	0.22925098934706473	0.09457257219809734	0.06360868125597277	0.029388425198485623	0.0314312906628468	0.07034877354307667	0.2142796497763028
1	0.048293123027233084	0.020756188609211097	0.0	0.0	0.0	0.01077610812051381	0.396153332354902	0.046103037672618315	0.14167630037336876	0.012941209062192172	0.06162802255040577	0.05704205185694611	0.13303107984873064	0.07159954652387844
2	0.05616766896043022	0.09327269673003227	0.0	0.0	0.0	0.18843721581520448	0.032257111926221875	0.18963534153107678	0.08252481595327667	0.07808386112303572	0.06736593146557253	0.06954163632576546	0.11436101825780634	0.028352701911577762
